X,Y,_id,timestamp,media_id,location_i,lat,lng,likes_coun,attributio,tags,comments_c,comments_d,imageURL,date_time,weekday,day_of_mon,hour,minute,tags_str,comment_1,food_ltl_1
303603.383888861339074,565813.671611109632067,ObjectId(56cfa063d95573000196655e),1456103237,1190202681963849885_24777825,220226865.000000000000000,41.763300000000001,-88.290000000000006,46,,[],4,"[{""created_time"":""1456103359"",""text"":""WOOOOO YOU GO GIRL! HBD!"",""from"":{""username"":""lofo23"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11378754_886609898078134_1626988747_a.jpg"",""id"":""9397331"",""full_name"":""lofo23""},""id"":""11902037025",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677146_1657427287853198_1754883719_n.jpg?ig_cache_key=MTE5MDIwMjY4MTk2Mzg0OTg4NQ%3D%3D.2,2016-02-21 20:07:17,6,21,20,7,"""""",,"""dessert, cake, pasteles, birthday cake, food, party, birthday, baked goods, hanukkah"""
303603.383888861339074,565813.671611109632067,ObjectId(56cfa064d95573000196657f),1456076796,1189980880038799469_189493593,220226865.000000000000000,41.763300000000001,-88.290000000000006,6,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677339_758055834324799_1471816054_n.jpg?ig_cache_key=MTE4OTk4MDg4MDAzODc5OTQ2OQ%3D%3D.2,2016-02-21 12:46:36,6,21,12,46,"""""",,"""dish, food, meal, italian food, breakfast, bulgur, risotto, korma, curry, spaghetti"""
303603.383888861339074,565813.671611109632067,ObjectId(56cfa065d9557300019665b0),1456036564,1189643387001053502_2301431479,220226865.000000000000000,41.763300000000001,-88.290000000000006,12,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10522790_190366701331001_1327515798_n.jpg?ig_cache_key=MTE4OTY0MzM4NzAwMTA1MzUwMg%3D%3D.2,2016-02-21 01:36:04,6,21,1,36,"""""",,"""meal, food, dinner, brunch, dish, breakfast, lunch, flower, dessert, cake"""
303603.383888861339074,565813.671611109632067,ObjectId(56cfa067d9557300019665f1),1455893401,1188442447127158783_297825166,220226865.000000000000000,41.763300000000001,-88.290000000000006,5,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747559_233908026946783_131901212_n.jpg?ig_cache_key=MTE4ODQ0MjQ0NzEyNzE1ODc4Mw%3D%3D.2,2016-02-19 09:50:01,4,19,9,50,"""""",,"""dish, food, meal, brunch, lunch, ingredient"""
303603.383888861339074,565813.671611109632067,ObjectId(56cfa067d9557300019665f5),1455851073,1188087374759943555_12878158,220226865.000000000000000,41.763300000000001,-88.290000000000006,20,,"[""homesweethome"",""foodie"",""winter"",""chicago""]",1,"[{""created_time"":""1456042499"",""text"":""Wonderful"",""from"":{""username"":""evancathergolf"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/11909174_958689904198816_2056493524_a.jpg"",""id"":""235476549"",""full_name"":""Evan Cather""},""id"":""11",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12728579_1086857811361196_1365618460_n.jpg?ig_cache_key=MTE4ODA4NzM3NDc1OTk0MzU1NQ%3D%3D.2,2016-02-18 22:04:33,3,18,22,4,"""homesweethome, foodie, winter, chicago""",,"""food, dish, pot roast, lamb and mutton, flower, vegetable, meal, jerusalem artichoke, curry, champignon"""
303603.383888861339074,565813.671611109632067,ObjectId(56cfa068d95573000196661b),1455730647,1187077167419413172_286765179,220226865.000000000000000,41.763300000000001,-88.290000000000006,2,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716662_1561591540834225_1629494946_n.jpg?ig_cache_key=MTE4NzA3NzE2NzQxOTQxMzE3Mg%3D%3D.2.l,2016-02-17 12:37:27,2,17,12,37,"""""",,"""food, dish, flower, jerusalem artichoke, vegetable, poultry, ingredient, condiment"""
303603.383888861339074,565813.671611109632067,ObjectId(56cfa06ad95573000196664a),1455652452,1186421219591646758_2372479026,220226865.000000000000000,41.763300000000001,-88.290000000000006,2,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729421_1571785856475177_1347367382_n.jpg?ig_cache_key=MTE4NjQyMTIxOTU5MTY0Njc1OA%3D%3D.2,2016-02-16 14:54:12,1,16,14,54,"""""",,"""food, dish, meal, bak kut teh, ingredient, chinese food, vegetable, poultry"""
352385.253668514662422,588527.187221056083217,ObjectId(56cfa079d9557300019666b0),1456167177,1190739049322107280_286980499,1020524883.000000000000000,41.966070000000002,-87.701369999999997,8,,"[""butter"",""food"",""bakermiller"",""gluten"",""wholewheat"",""bread""]",3,"[{""created_time"":""1456172072"",""text"":""#bread #gluten #wholewheat #food #butter #bakermiller"",""from"":{""username"":""lindsayjsimpson8"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11256731_899377226771030_81288181_a.jpg"",""id"":""286980499"",",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751631_919495048158492_482854201_n.jpg?ig_cache_key=MTE5MDczOTA0OTMyMjEwNzI4MA%3D%3D.2,2016-02-22 13:52:57,0,22,13,52,"""butter, food, bakermiller, gluten, wholewheat, bread""",,"""food, dish, meal, breakfast, bread, ingredient, dessert, baked goods, poultry, kebab"""
352385.253668514662422,588527.187221056083217,ObjectId(56cfa079d9557300019666b2),1456018383,1189490871671741555_358986046,1020524883.000000000000000,41.966070000000002,-87.701369999999997,154,,"[""regram"",""chicagoeats"",""food52"",""stuffle"",""eater"",""chicagostyle"",""forkyeah"",""eaterchicago"",""buzzfeedfood"",""chieats"",""chocagolife"",""yahoofood"",""repost"",""eeeeeats"",""chicago"",""bestfoodchicago"",""foodporn"",""chicagofood"",""chicagofoodie"",""instafood"",""jbf"",""lik",6,"[{""created_time"":""1456018431"",""text"":"".\n.\n.\n.\n.\n#eeeeeats #eatwell #eaterchicago #repost #regram #eater #forkyeah #bestfoodchicago #likefoodchicago #chicago #chicagofood #chicagofoodie #chieats #chicagoeats #chicagostyle #chocagolife #chicagoigers #",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10354382_517490921767077_73240772_n.jpg?ig_cache_key=MTE4OTQ5MDg3MTY3MTc0MTU1NQ%3D%3D.2,2016-02-20 20:33:03,5,20,20,33,"""regram, chicagoeats, food52, stuffle, eater, chicagostyle, forkyeah, eaterchicago, buzzfeedfood, chieats, chocagolife, yahoofood, repost, eeeeeats, chicago, bestfoodchicago, foodporn, chicagofood, chicagofoodie, instafood, jbf, likefoodchicago, eatwell,",,"""dish, food, meal, tree, flower, breakfast, dessert, vegetable, ingredient, crop"""
352385.253668514662422,588527.187221056083217,ObjectId(56cfa079d9557300019666b3),1455821772,1187841577054692525_2549664,1020524883.000000000000000,41.966070000000002,-87.701369999999997,5,,"[""yum""]",3,"[{""created_time"":""1455822210"",""text"":""Ahhhhh, and I'm missing it! 😫"",""from"":{""username"":""beckispix"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11313764_893744660692511_1929497405_a.jpg"",""id"":""4678960"",""full_name"":""Becki""},""id"":""1",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751126_1263672800366110_634286014_n.jpg?ig_cache_key=MTE4Nzg0MTU3NzA1NDY5MjUyNQ%3D%3D.2,2016-02-18 13:56:12,3,18,13,56,"""yum""",,"""food, dish, mineral, jewellery, dessert, ingredient, dim sum food"""
358502.457136210170574,580762.031151175964624,ObjectId(56cfa0dad955730001966712),1455492467,1185079172803349028_1185017577,678636215.000000000000000,41.895732594000002,-87.628348828000000,5,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12749921_231382843868124_1298081023_n.jpg?ig_cache_key=MTE4NTA3OTE3MjgwMzM0OTAyOA%3D%3D.2,2016-02-14 18:27:47,6,14,18,27,"""""",,"""souffl\u00e9, food, dessert, chocolate cake, chocolate ice cream, dish, chocolate, profiterole, edible mushroom, chocolate brownie"""
332671.509405267250258,581178.809747954481281,ObjectId(56cfa102d95573000196672a),1455745522,1187201950698715312_242505781,36252785.000000000000000,41.900973999999998,-87.939592000000005,6,,"[""runelm""]",5,"[{""created_time"":""1455748264"",""text"":""415"",""from"":{""username"":""jjschro"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11850106_408140136059509_1891075542_a.jpg"",""id"":""416067171"",""full_name"":""Jon""},""id"":""1187224953218153216""},{""created_",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716930_479298082195142_885567729_n.jpg?ig_cache_key=MTE4NzIwMTk1MDY5ODcxNTMxMg%3D%3D.2,2016-02-17 16:45:22,2,17,16,45,"""runelm""",,"""flower, drinkware, food storage containers, home accessories, tableware, lamiaceae"""
355209.673430259979796,584033.302583151962608,ObjectId(56cfa116d955730001966739),1455844211,1188029815008101829_48532144,1006421243.000000000000000,41.925420000000003,-87.667720000000003,11,,"[""veganfood"",""veganplatechicago"",""chicago""]",1,"[{""created_time"":""1455848598"",""text"":""Need to order from you guys soon!"",""from"":{""username"":""theveganredhead"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12729472_334349040022605_1825295637_a.jpg"",""id"":""1916060498"",""full_nam",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677434_1673962032858672_232466629_n.jpg?ig_cache_key=MTE4ODAyOTgxNTAwODEwMTgyOQ%3D%3D.2,2016-02-18 20:10:11,3,18,20,10,"""veganfood, veganplatechicago, chicago""",,"""food, dish, teriyaki, pakora, sweet and sour chicken, fritter, curry, chinese food, meal, vegetable"""
355209.673430259979796,584033.302583151962608,ObjectId(56cfa116d95573000196673a),1455844121,1188029058942862769_48532144,1006421243.000000000000000,41.925420000000003,-87.667720000000003,7,,"[""veganfood"",""veganplatechicago"",""chicago""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12751320_701065643368266_2132091525_n.jpg?ig_cache_key=MTE4ODAyOTA1ODk0Mjg2Mjc2OQ%3D%3D.2,2016-02-18 20:08:41,3,18,20,8,"""veganfood, veganplatechicago, chicago""",,"""dish, food, broth, congee, vegetable, ingredient, bird's nest soup"""
355209.673430259979796,584033.302583151962608,ObjectId(56cfa116d95573000196673b),1455843991,1188027966569940376_48532144,1006421243.000000000000000,41.925420000000003,-87.667720000000003,13,,"[""veganfood"",""veganplatechicago"",""chicago""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716999_1847106652183078_1671842129_n.jpg?ig_cache_key=MTE4ODAyNzk2NjU2OTk0MDM3Ng%3D%3D.2,2016-02-18 20:06:31,3,18,20,6,"""veganfood, veganplatechicago, chicago""",,"""food, dish, teriyaki, pot roast, brisket, chow mein, meal, sukiyaki, lamb and mutton, beef"""
355209.673430259979796,584033.302583151962608,ObjectId(56cfa116d95573000196673c),1455840939,1188002365774173784_6709804,1006421243.000000000000000,41.925420000000003,-87.667720000000003,31,,"[""veganasianfood"",""veganorangechicken"",""vegan"",""veganfoodshare"",""chicagovegan"",""vegansofig"",""veganfood""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12728441_1552240991771035_993321698_n.jpg?ig_cache_key=MTE4ODAwMjM2NTc3NDE3Mzc4NA%3D%3D.2,2016-02-18 19:15:39,3,18,19,15,"""veganasianfood, veganorangechicken, vegan, veganfoodshare, chicagovegan, vegansofig, veganfood""",,"""food, dish, meal, sweet and sour chicken, breakfast, korma, vegetable, chinese food, poultry, ingredient"""
352108.707591580692679,584596.720095261815004,ObjectId(56cfa122d8f60d0001f24cd4),1455844379,1188031217643815927_188028839,7337927.000000000000000,41.930702992999997,-87.705053548999999,55,,"[""vscodaily"",""thehappynow"",""mychicagopix"",""vscophoto"",""dreambigworkhard"",""lets_eat"",""flashesofdelight"",""beherenow"",""vsco"",""igerschicago"",""verilymoment"",""ladiescelebratingladies"",""gatheringslikethese"",""workhardplayhard"",""cassoulet"",""insta_chicago"",""commun",4,"[{""created_time"":""1455844511"",""text"":""#gatheringslikethese #momentslikethese #liveauthentic #beherenow #thehappynow #dreambigworkhard #instagood #lets_eat #flashesofdelight #insta_chicago #igerschicago #mychicagopix #communitymatters #womenentrepreneurs",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10009357_1099725503413460_2003184950_n.jpg?ig_cache_key=MTE4ODAzMTIxNzY0MzgxNTkyNw%3D%3D.2.l,2016-02-18 20:12:59,3,18,20,12,"""vscodaily, thehappynow, mychicagopix, vscophoto, dreambigworkhard, lets_eat, flashesofdelight, beherenow, vsco, igerschicago, verilymoment, ladiescelebratingladies, gatheringslikethese, workhardplayhard, cassoulet, insta_chicago, communitymatters, table",,"""meal, food, dish, breakfast, teriyaki, dessert, ingredient, vegetable, poultry, granola"""
315300.470564821967855,566866.511679986491799,ObjectId(56cfa144d955730001966777),1455746507,1187210212462398990_1285170610,373261140.000000000000000,41.772640199999998,-88.149307300000004,18,,"[""beautiful"",""pearls"",""littleluxuries"",""bracelets"",""initialcharms"",""stackbracelets"",""giftgiving"",""downtownnaperville""]",1,"[{""created_time"":""1456248914"",""text"":""😍"",""from"":{""username"":""elizabeth.april"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12519489_1060627170623985_1374282903_a.jpg"",""id"":""193148648"",""full_name"":""Psychic👽Knowledge""},""i",https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/12729465_1684668855154509_183019555_n.jpg?ig_cache_key=MTE4NzIxMDIxMjQ2MjM5ODk5MA%3D%3D.2,2016-02-17 17:01:47,2,17,17,1,"""beautiful, pearls, littleluxuries, bracelets, initialcharms, stackbracelets, giftgiving, downtownnaperville""",,"""dish, meal, food, flower"""
323080.583068558364175,580043.438754025031812,ObjectId(56cfa148da3bef00011acb32),1455480823,1184981493242762762_1070872404,2237412.000000000000000,41.891089999999998,-88.055220000000006,10,,"[""noperfectfamilies""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677414_1559921664328759_1477889875_n.jpg?ig_cache_key=MTE4NDk4MTQ5MzI0Mjc2Mjc2Mg%3D%3D.2,2016-02-14 15:13:43,6,14,15,13,"""noperfectfamilies""",,"""food, ingredient, dessert"""
358037.099542051146273,579862.002780823968351,ObjectId(56cfa150d8f60d0001f24cf9),1455728431,1187058574850285070_1553455534,9851501.000000000000000,41.887664117000000,-87.634044606000003,14,,"[""donuts"",""kids"",""therapy"",""family"",""gradschool""]",2,"[{""created_time"":""1455729452"",""text"":""Ugh it's from  o Connor! Nooo!!"",""from"":{""username"":""miafrose"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10785113_680946448669581_1185931373_a.jpg"",""id"":""481771740"",""full_name"":""Mia Rosenthal""}",https://scontent.cdninstagram.com/t51.2885-15/e35/12716572_489895554533177_654384955_n.jpg?ig_cache_key=MTE4NzA1ODU3NDg1MDI4NTA3MA%3D%3D.2,2016-02-17 12:00:31,2,17,12,0,"""donuts, kids, therapy, family, gradschool""",,"""food, dish, meal, dessert, breakfast, vegetable, ingredient, poultry, brioche"""
357296.256071905605495,572890.132783949375153,ObjectId(56cfa151da3bef00011acb39),1455719718,1186985491967809449_1637709644,1011693444.000000000000000,41.824951339999998,-87.643645109999994,19,,"[""kale"",""spinach"",""almond"",""quinoa"",""butternutsquash"",""eggwhites"",""bridgeportcoffee"",""cranberry"",""chicken"",""goodmorning""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12748346_737389609730606_64712227_n.jpg?ig_cache_key=MTE4Njk4NTQ5MTk2NzgwOTQ0OQ%3D%3D.2,2016-02-17 09:35:18,2,17,9,35,"""kale, spinach, almond, quinoa, butternutsquash, eggwhites, bridgeportcoffee, cranberry, chicken, goodmorning""",,"""dish, meal, food, breakfast, brunch, ingredient, lunch, vegetable"""
355011.31439272093121,577802.494187790201977,ObjectId(56cfa157da3bef00011acb3c),1455632491,1186253775347285582_10445670,235036250.000000000000000,41.869338818000003,-87.670691437000002,30,,"[""perio"",""chicagofood"",""donuts"",""lent"",""nomnom"",""makesperiolitbetter"",""residency"",""stansdonuts""]",5,"[{""created_time"":""1455632588"",""text"":""Stan's is the best."",""from"":{""username"":""doctor_pink"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11363712_804644562966965_1032220306_a.jpg"",""id"":""1587903"",""full_name"":""Daniel""},""id"":""11862545871",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1597024_1031651583562046_1732859050_n.jpg?ig_cache_key=MTE4NjI1Mzc3NTM0NzI4NTU4Mg%3D%3D.2,2016-02-16 09:21:31,1,16,9,21,"""perio, chicagofood, donuts, lent, nomnom, makesperiolitbetter, residency, stansdonuts""",,"""meal, dish, food, dessert, breakfast, doughnut, osechi, lunch, baked goods, tteok"""
352890.277294212428387,588837.490952385705896,ObjectId(56cfa158d95573000196679d),1455846619,1188050015705466917_2054660353,788961.000000000000000,41.968829900000003,-87.695250000000001,6,,"[""harvestime"",""northside"",""burek"",""chitown"",""unpretentiouseats"",""spinachburek"",""goodeats"",""lincolnsquare"",""spiralofjoy""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12750167_1532175583778785_1964973752_n.jpg?ig_cache_key=MTE4ODA1MDAxNTcwNTQ2NjkxNw%3D%3D.2,2016-02-18 20:50:19,3,18,20,50,"""harvestime, northside, burek, chitown, unpretentiouseats, spinachburek, goodeats, lincolnsquare, spiralofjoy""",,"""tourti\u00e8re, food, dish, quiche, capelin, dessert, pie, toad in the hole, danish pastry, onion ring"""
343704.085837029851973,578845.035618423949927,ObjectId(56cfa16017acf00001326941),1456084612,1190046439560900479_14769026,223105892.000000000000000,41.879429999999999,-87.806809999999999,5,,[],3,"[{""created_time"":""1456097258"",""text"":""Looks good 😛"",""from"":{""username"":""jo.luv"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/1889339_504910729612032_2061899632_a.jpg"",""id"":""1507684970"",""full_name"":""Josetta Campbell""},""id"":""11901525",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12750349_239457283054349_767719717_n.jpg?ig_cache_key=MTE5MDA0NjQzOTU2MDkwMDQ3OQ%3D%3D.2.l,2016-02-21 14:56:52,6,21,14,56,"""""",,"""food, slider, dish, hamburger, veggie burger, finger food, profiterole, pan bagnat, pincho"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa16eda3bef00011acbc1),1456167134,1190738687849851243_9966721,1486078.000000000000000,41.872744378999997,-87.649239558000005,15,,"[""fitlife"",""gradschool"",""lunchtime"",""snackies"",""healthylifestyle"",""strongnotskinny"",""cleaneating""]",2,"[{""created_time"":""1456426751"",""text"":""#gradschool #cleaneating #lunchtime #healthylifestyle #fitlife #snackies #strongnotskinny"",""from"":{""username"":""reallyally"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12717091_1570642416",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12724996_447836038754120_313916575_n.jpg?ig_cache_key=MTE5MDczODY4Nzg0OTg1MTI0Mw%3D%3D.2,2016-02-22 13:52:14,0,22,13,52,"""fitlife, gradschool, lunchtime, snackies, healthylifestyle, strongnotskinny, cleaneating""",,"""food, dish, lunch, fruit, vegetable, meal, red onion, ingredient, apple"""
357603.549066229548771,579912.347960220300592,ObjectId(56cfa16ed8f60d0001f24d2c),1455503363,1185170568105283398_235102674,20467408.000000000000000,41.888149054000003,-87.639263176000000,39,,"[""wishingmyteawaswine"",""chefdimples"",""vdaysickie""]",4,"[{""created_time"":""1455503934"",""text"":""@pbatura feel better!!"",""from"":{""username"":""samphil55"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10632176_703790863010186_1005090031_a.jpg"",""id"":""23737710"",""full_name"":""""},""id"":""118517536352015",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12749975_1055296757826326_1681539464_n.jpg?ig_cache_key=MTE4NTE3MDU2ODEwNTI4MzM5OA%3D%3D.2,2016-02-14 21:29:23,6,14,21,29,"""wishingmyteawaswine, chefdimples, vdaysickie""",,"""meal, dish, food, brunch, breakfast, lunch, schnitzel, dinner"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa16eda3bef00011acbc5),1456158823,1190668967460865000_2929406407,1486078.000000000000000,41.872744378999997,-87.649239558000005,11,,"[""greekunity"",""uic"",""akdphi"",""ακδφ""]",1,"[{""created_time"":""1456168240"",""text"":""Thank youuuuu! 🤗"",""from"":{""username"":""ur.uglee"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12547430_914587505295216_494200381_a.jpg"",""id"":""52160964"",""full_name"":""Christine Lee""},""id""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12677678_1679470012308473_704342619_n.jpg?ig_cache_key=MTE5MDY2ODk2NzQ2MDg2NTAwMA%3D%3D.2,2016-02-22 11:33:43,0,22,11,33,"""greekunity, uic, akdphi, \u03b1\u03ba\u03b4\u03c6""",,"""tree, food, ingredient, fruit"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa16fda3bef00011acbe8),1456022814,1189528042754458867_1909924016,1486078.000000000000000,41.872744378999997,-87.649239558000005,67,,[],2,"[{""created_time"":""1456023627"",""text"":""Goals"",""from"":{""username"":""samsalvador"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11850074_1483205555327473_816082392_a.jpg"",""id"":""52167019"",""full_name"":""Sam Salvador""},""id"":""118953486578815971",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12749924_1752088095023068_828867296_n.jpg?ig_cache_key=MTE4OTUyODA0Mjc1NDQ1ODg2Nw%3D%3D.2,2016-02-20 21:46:54,5,20,21,46,"""""",,"""meal, dish, dinner, food"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa171da3bef00011acc27),1455896070,1188464835227270621_2129129334,1486078.000000000000000,41.872744378999997,-87.649239558000005,5,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12749968_1538510496441430_163697041_n.jpg?ig_cache_key=MTE4ODQ2NDgzNTIyNzI3MDYyMQ%3D%3D.2,2016-02-19 10:34:30,4,19,10,34,"""""",,"""food, dessert, meal, dish, mascarpone, breakfast, parfait, ingredient, sweetened beverage, fruit"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa172da3bef00011acc5b),1455741912,1187171665016668952_55068727,1486078.000000000000000,41.872744378999997,-87.649239558000005,75,,"[""henna""]",2,"[{""created_time"":""1455747252"",""text"":""Goddess❄️"",""from"":{""username"":""dont.kare.bear"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12393924_1706203752936900_251127775_a.jpg"",""id"":""16671870"",""full_name"":""Karen Flesh""},""id"":",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12728569_1551526185159840_30383057_n.jpg?ig_cache_key=MTE4NzE3MTY2NTAxNjY2ODk1Mg%3D%3D.2,2016-02-17 15:45:12,2,17,15,45,"""henna""",,"""flower, food, henna, mehndi, hand, finger, plant, artwork"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa172da3bef00011acc5c),1455741112,1187164951871459657_178646507,1486078.000000000000000,41.872744378999997,-87.649239558000005,20,,"[""cocacola"",""cheese"",""uic"",""foodporn"",""chips"",""coke"",""meatballs"",""fontanossubs"",""instafood"",""foodgram"",""meatball"",""instagood"",""sauce"",""ravioli"",""chicagofoodauthority""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12725052_1664424340498578_269179865_n.jpg?ig_cache_key=MTE4NzE2NDk1MTg3MTQ1OTY1Nw%3D%3D.2,2016-02-17 15:31:52,2,17,15,31,"""cocacola, cheese, uic, foodporn, chips, coke, meatballs, fontanossubs, instafood, foodgram, meatball, instagood, sauce, ravioli, chicagofoodauthority""",,"""dish, food, meal, tandoori chicken, flower, breakfast, kebab, poultry, seafood"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa173da3bef00011acc7f),1455664903,1186525669679553449_1662692165,1486078.000000000000000,41.872744378999997,-87.649239558000005,112,,"[""chicagoeats"",""foodie"",""foodporn"",""food"",""foodspotting"",""eater"",""doughnuts"",""coffee"",""doritedonuts"",""chocolate"",""foods"",""igfood"",""dessertporn"",""foodgasm"",""breakfast"",""foodpics"",""carbs"",""myfab5"",""eeeeeats"",""chicago"",""donuts"",""vanilla"",""chicagofood"",""espr",14,"[{""created_time"":""1455677304"",""text"":""@yvonneeats"",""from"":{""username"":""weeatchicago"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11429647_1401328600197535_1131107838_a.jpg"",""id"":""1552239588"",""full_name"":""""},""id"":""1186629692998933330""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716522_187912181569848_1570388927_n.jpg?ig_cache_key=MTE4NjUyNTY2OTY3OTU1MzQ0OQ%3D%3D.2.l,2016-02-16 18:21:43,1,16,18,21,"""chicagoeats, foodie, foodporn, food, foodspotting, eater, doughnuts, coffee, doritedonuts, chocolate, foods, igfood, dessertporn, foodgasm, breakfast, foodpics, carbs, myfab5, eeeeeats, chicago, donuts, vanilla, chicagofood, espresso, infatuationchi, ch",,"""meat pie, food, meal, dish, breakfast, dessert, brioche, sourdough, bread, baked goods"""
356789.204764400434215,578194.716125960927457,ObjectId(56cfa173da3bef00011acc97),1455632913,1186257314903321750_2159640346,1486078.000000000000000,41.872744378999997,-87.649239558000005,55,,"[""uicchaarg"",""chaarg"",""chaargeats"",""uicchaargon""]",4,"[{""created_time"":""1455633874"",""text"":""Needs more spinach😤"",""from"":{""username"":""mikey_achramowicz9"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12298918_1087419224626170_1609930977_a.jpg"",""id"":""377304789"",""full_name"":""Mike",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10549657_1569615413353854_818604625_n.jpg?ig_cache_key=MTE4NjI1NzMxNDkwMzMyMTc1MA%3D%3D.2.l,2016-02-16 09:28:33,1,16,9,28,"""uicchaarg, chaarg, chaargeats, uicchaargon""",,"""food, dish, vegetable, flower, meal, fishcake, crop, seafood, herring, forage fish"""
328769.976390107010957,595180.735390033689328,ObjectId(56cfa177da3bef00011accd2),1456174571,1190801067912588725_2024111402,8177620.000000000000000,42.027187460999997,-87.985926360999997,49,,"[""eattheburbs"",""chicagoeats"",""foodie"",""foodporn"",""foodshare"",""tofu"",""goodeats"",""japanesefood"",""chicagofoodscene"",""foodgasm"",""foodpic"",""foodstagram"",""feedfeed"",""eeeeeats"",""chicagofood"",""vegetarian"",""meatlessmonday"",""instafood"",""chigram"",""chicagofoodauthor",1,"[{""created_time"":""1456176805"",""text"":""This looks so good! Enjoy!"",""from"":{""username"":""thecutefoodie"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11371222_964566153610351_518779556_a.jpg"",""id"":""1494881504"",""full_name"":""Camille 🍝",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12750145_1688723798071600_1655139522_n.jpg?ig_cache_key=MTE5MDgwMTA2NzkxMjU4ODcyNQ%3D%3D.2.l,2016-02-22 15:56:11,0,22,15,56,"""eattheburbs, chicagoeats, foodie, foodporn, foodshare, tofu, goodeats, japanesefood, chicagofoodscene, foodgasm, foodpic, foodstagram, feedfeed, eeeeeats, chicagofood, vegetarian, meatlessmonday, instafood, chigram, chicagofoodauthority""",,"""dish, food, meal, flower, vegetable, poultry, ingredient"""
